brand,model,trans.,fuel,millage,disp.,year
Mitsubishi,Rvr,Automatic,Petrol,91000,1800,2011
Toyota,Estima,Automatic,Petrol,52000,2400,2014
Nissan,Bluebird,Automatic,Petrol,33000,1800,2014
Toyota,Fielder,Automatic,Petrol,101000,1500,2012
Toyota,Fielder,Automatic,Petrol,158000,1500,2006
Nissan,Tiida,Automatic,Petrol,32000,1200,2013
Toyota,Allion,Automatic,Petrol,102000,1800,2010
Mercedes-benz,E350,Automatic,Petrol,120000,3500,2010
Toyota,Land cruiser,Automatic,Petrol,118000,2700,2007
Toyota,Premio,Automatic,Petrol,171802,1800,2007
Honda,Fit,Automatic,Petrol,90000,1300,2012
Land rover,Defender-110,Manual,Diesel,180000,2500,2004
Mercedes-benz,E200,Automatic,Petrol,113000,1780,2005
Honda,Fit,Automatic,Petrol,87000,1300,2011
Toyota,Land cruiser,Automatic,Petrol,108000,2700,2009
Toyota,Fielder,Automatic,Petrol,153000,1500,2006
Toyota,Harrier,Automatic,Petrol,143000,2400,2003
Mercedes-benz,C200,Automatic,Petrol,70000,1800,2008
Mercedes-benz,C200,Automatic,Petrol,102000,1800,2008
Toyota,Mark x,Automatic,Petrol,105000,2400,2010
Toyota,Land cruiser,Automatic,Petrol,160000,3400,2004
Toyota,Harrier,Automatic,Petrol,76800,2000,2015
Nissan,X-trail,Automatic,Petrol,141000,2000,2014
Bmw,X3,Automatic,Petrol,112000,3000,2011
Land rover,Discovery,Automatic,Diesel,114000,3000,2011
Toyota,Hiace,Automatic,Diesel,126000,3000,2014
Mitsubishi,Outlander,Automatic,Petrol,88000,2350,2014
Subaru,Outback,Automatic,Petrol,178000,2400,2013
Toyota,Harrier,Automatic,Petrol,94000,2000,2014
Toyota,Allion,Automatic,Petrol,65000,1500,2015
Toyota,Vanguard,Automatic,Petrol,90000,2400,2013
Nissan,Nv200,Automatic,Petrol,146000,2000,2011
Bmw,523i,Automatic,Petrol,96000,2000,2011
Mercedes-benz,A-class,Automatic,Petrol,66071,1690,2008
Toyota,Fielder,Automatic,Petrol,60000,1500,2017
Toyota,Harrier,Automatic,Petrol,47000,2000,2015
Honda,Cr-v,Automatic,Petrol,112000,2400,2008
Mazda,Cx-5,Automatic,Petrol,60000,2000,2014
Nissan,Sylphy,Automatic,Petrol,53000,1800,2014
Nissan,Navara,Automatic,Diesel,10000,2500,2019
Toyota,Vitz,Automatic,Petrol,108000,1300,2014
Toyota,Vitz,Automatic,Petrol,85000,1320,2014
Bmw,X3,Automatic,Diesel,54608,1990,2014
Mazda,Cx-5,Automatic,Petrol,97000,2000,2014
Nissan,Sylphy,Automatic,Petrol,98000,1500,2008
Subaru,Forester,Automatic,Petrol,73000,2000,2014
Bmw,X3,Automatic,Petrol,62000,3000,2014
Honda,Cr-v,Automatic,Petrol,40000,1990,2014
Nissan,Latio,Automatic,Petrol,89000,1200,2014
Nissan,Teana,Automatic,Petrol,84000,2500,2014
Toyota,Mark x,Automatic,Petrol,105000,2500,2013
Nissan,X-trail,Automatic,Petrol,54000,2000,2014
Honda,Cr-v,Automatic,Petrol,114000,2400,2013
Toyota,Probox,Automatic,Petrol,119000,1500,2014
Toyota,Noah,Automatic,Petrol,120000,2000,2006
Toyota,Harrier,Automatic,Petrol,28000,2000,2014
Subaru,Forester,Automatic,Petrol,126000,2000,2012
Toyota,Harrier,Automatic,Petrol,114000,2000,2014
Toyota,Harrier,Automatic,Petrol,39000,2000,2014
Toyota,Vellfire,Automatic,Petrol,121000,2400,2011
Bmw,320i,Automatic,Petrol,88555,2000,2013
Honda,Fit,Automatic,Petrol,104000,1330,2014
Toyota,Sienta,Automatic,Petrol,78000,1500,2013
Nissan,Cube,Automatic,Petrol,116000,1500,2013
Mitsubishi,Outlander,Automatic,Petrol,89654,2400,2014
Toyota,Wish,Automatic,Petrol,36000,1800,2014
Toyota,Surf,Automatic,Petrol,290000,2700,2003
Toyota,Harrier,Automatic,Petrol,73000,2000,2014
Bmw,X3,Automatic,Petrol,50000,2000,2014
Toyota,Premio,Automatic,Petrol,46000,1800,2013
Subaru,Forester,Automatic,Petrol,65000,2000,2014
Nissan,Caravan,Automatic,Diesel,200000,2500,2008
Mitsubishi,Rvr,Automatic,Petrol,38000,1800,2014
Toyota,Isis,Automatic,Petrol,89000,1800,2014
Toyota,Harrier,Automatic,Petrol,57000,2000,2014
Mercedes-benz,B180,Automatic,Petrol,75000,1600,2014
Toyota,Probox,Automatic,Petrol,25900,1300,2014
Toyota,Fielder,Automatic,Petrol,94949,1500,2013
Toyota,Premio,Automatic,Petrol,68000,1800,2012
Mazda,Demio,Automatic,Petrol,97000,1300,2013
Volkswagen,Golf,Automatic,Petrol,121000,1400,2009
Mazda,Cx-5,Automatic,Diesel,49000,2200,2014
Toyota,Rush,Automatic,Petrol,56000,1500,2014
Mazda,Demio,Automatic,Petrol,103000,1300,2013
Toyota,Succeed,Automatic,Petrol,109764,1500,2016
Mazda,Cx-5,Automatic,Diesel,47000,2200,2015
Toyota,Noah,Automatic,Petrol,150000,1800,2008
Toyota,Noah,Automatic,Petrol,96000,1990,2014
Toyota,Axio,Automatic,Petrol,147000,1500,2010
Subaru,Forester,Automatic,Petrol,66000,2000,2013
Toyota,Isis,Automatic,Petrol,69656,1800,2013
Mercedes-benz,E300,Automatic,Diesel,106000,3000,2012
Toyota,Porte,Automatic,Petrol,133000,1320,2014
Toyota,Rav4,Automatic,Petrol,50000,2000,2013
Subaru,Legacy,Automatic,Petrol,68000,2000,2012
Nissan,Juke,Automatic,Petrol,65000,1500,2014
Toyota,Passo,Automatic,Petrol,39000,1000,2014
Toyota,Rav4,Automatic,Petrol,156000,1800,2003
Mazda,Demio,Automatic,Petrol,69800,1340,2013
Suzuki,Swift,Automatic,Petrol,170000,1300,2014
Nissan,Advan,Automatic,Petrol,109000,1500,2014
Bmw,X1,Automatic,Petrol,64843,2000,2013
Mazda,Axela,Automatic,Petrol,84664,1500,2013
Toyota,Succeed,Automatic,Petrol,91000,1500,2014
Mazda,Demio,Automatic,Petrol,71000,1298,2013
Mercedes-benz,C200,Automatic,Petrol,39000,1800,2014
Toyota,Allion,Automatic,Petrol,88000,1500,2013
Toyota,Harrier,Automatic,Petrol,62000,2000,2014
Toyota,Harrier,Automatic,Petrol,49000,2000,2014
Toyota,Auris,Automatic,Petrol,34876,1500,2013
Subaru,Legacy,Automatic,Petrol,89000,2000,2014
Toyota,Mark x,Automatic,Petrol,86494,2500,2013
Toyota,Land cruiser,Manual,Diesel,245000,2800,1997
Nissan,Note,Automatic,Petrol,66000,1200,2013
Toyota,Rav4,Automatic,Petrol,39870,2400,2014
Toyota,Hilux,Manual,Diesel,80000,2500,2014
Toyota,Harrier,Automatic,Petrol,22000,2000,2014
Nissan,Sylphy,Automatic,Petrol,22000,1800,2014
Toyota,Alphard,Automatic,Petrol,141000,2360,2013
Subaru,Legacy,Automatic,Petrol,87654,2500,2013
Toyota,Passo,Automatic,Petrol,75000,990,2012
Toyota,Axio,Automatic,Petrol,75191,1500,2014
Toyota,Fielder,Automatic,Petrol,47000,1500,2014
Toyota,Noah,Automatic,Petrol,90000,1990,2014
Mercedes-benz,E250,Automatic,Petrol,92122,2143,2013
Toyota,Passo,Automatic,Petrol,41542,1000,2014
Toyota,Noah,Automatic,Petrol,127000,2000,2013
Toyota,Alphard,Automatic,Petrol,84949,2000,2013
Toyota,Land cruiser,Automatic,Petrol,121000,3960,2010
Subaru,Outback,Automatic,Petrol,89000,2500,2014
Honda,Fit,Automatic,Petrol,76000,1330,2014
Nissan,March,Automatic,Petrol,51000,1200,2012
Toyota,Rav4,Automatic,Petrol,40000,2400,2014
Nissan,March,Automatic,Petrol,89000,1200,2013
Toyota,Auris,Automatic,Petrol,41000,1490,2014
Nissan,Note,Automatic,Petrol,78000,1200,2014
Mitsubishi,L200,Manual,Diesel,88511,2500,1994
Mercedes-benz,E250,Automatic,Petrol,68000,1800,2010
Mazda,Demio,Automatic,Petrol,129000,1300,2014
Bmw,320i,Automatic,Petrol,100000,2000,2012
Nissan,Tiida,Automatic,Petrol,104000,1500,2011
Mercedes-benz,C200,Automatic,Petrol,39968,1800,2014
Volkswagen,Touran,Automatic,Petrol,122000,1400,2011
Subaru,Forester,Automatic,Petrol,114000,2000,2011
Nissan,Tiida,Automatic,Petrol,110000,1500,2013
Honda,Fit,Automatic,Petrol,96000,1200,2012
Volkswagen,Touareg,Automatic,Petrol,118000,3000,2011
Toyota,Vitz,Automatic,Petrol,29700,1300,2014
Toyota,Fielder,Automatic,Petrol,134000,1500,2012
Mitsubishi,Pajero,Automatic,Diesel,58665,3890,2013
Toyota,Vitz,Automatic,Petrol,68000,1000,2014
Nissan,Teana,Automatic,Petrol,74000,2490,2014
Toyota,Axio,Automatic,Petrol,55000,1500,2011
Toyota,Fielder,Automatic,Petrol,69000,1500,2014
Mercedes-benz,E240,Automatic,Petrol,119614,2590,2004
Toyota,Land cruiser prado,Automatic,Petrol,47546,2700,2013
Toyota,Hiace,Automatic,Petrol,150000,2000,2013
Toyota,Passo,Automatic,Diesel,31000,1000,2014
Toyota,Axio,Automatic,Petrol,13000,2000,2015
Toyota,Land cruiser prado,Automatic,Diesel,135000,3000,2004
Toyota,Vanguard,Automatic,Petrol,66000,2400,2013
Subaru,Outback,Automatic,Petrol,34000,2500,2012
Mazda,Axela,Automatic,Petrol,19999,1500,2013
Toyota,Land cruiser,Automatic,Petrol,179000,3400,2004
Mitsubishi,Mirage,Automatic,Petrol,72000,1300,2013
Toyota,Vitz,Automatic,Petrol,43000,1300,2014
Mitsubishi,Outlander,Automatic,Petrol,88000,2000,2014
Toyota,Harrier,Automatic,Petrol,103149,2400,2012
Toyota,Hilux,Manual,Diesel,108000,2494,2011
Subaru,Outback,Automatic,Petrol,86000,3000,2014
Mercedes-benz,E350,Automatic,Petrol,94000,3500,2011
Mercedes-benz,E250,Automatic,Petrol,53913,1790,2011
Bmw,320i,Automatic,Petrol,40000,2000,2012
Toyota,Axio,Automatic,Petrol,100000,1500,2012
Subaru,Legacy,Automatic,Petrol,46937,2500,2012
Mercedes-benz,E350,Automatic,Petrol,90000,3500,2011
Toyota,Belta,Automatic,Petrol,80000,1300,2012
Mazda,Demio,Automatic,Petrol,22000,1300,2014
Toyota,Fielder,Automatic,Petrol,121000,1500,2012
Nissan,Bluebird,Automatic,Petrol,154000,2000,2007
Nissan,Dualis,Automatic,Petrol,80000,2000,2010
Toyota,Land cruiser prado,Automatic,Petrol,152000,3200,2006
Toyota,Fortuner,Automatic,Diesel,65000,3000,2013
Toyota,Fortuner,Automatic,Diesel,62000,3000,2013
Toyota,Passo,Automatic,Petrol,128523,1000,2013
Subaru,Forester,Automatic,Petrol,80000,2000,2013
Subaru,Forester,Automatic,Petrol,93000,2000,2013
Subaru,Forester,Automatic,Petrol,127000,2000,2013
Toyota,Rush,Automatic,Petrol,76000,1490,2014
Toyota,Rush,Automatic,Petrol,76000,1490,2014
Toyota,Hiace,Automatic,Diesel,125000,3000,2013
Toyota,Hiace,Automatic,Diesel,56000,3000,2016
Subaru,Impreza,Automatic,Petrol,89000,2500,2011
Bmw,X3,Automatic,Petrol,53000,2000,2013
Bmw,X3,Automatic,Diesel,83000,2000,2013
Suzuki,Swift,Automatic,Petrol,67000,1250,2014
Toyota,Kluger,Automatic,Diesel,113158,3000,2006
Mitsubishi,Canter,Manual,Diesel,56000,3500,2012
Mitsubishi,Canter,Manual,Diesel,77000,3000,2013
Toyota,Axio,Automatic,Petrol,43000,1500,2014
Toyota,Axio,Automatic,Petrol,72000,1500,2013
Toyota,Axio,Automatic,Petrol,72000,1500,2013
Toyota,Noah,Automatic,Petrol,158000,2000,2010
Nissan,Note,Automatic,Petrol,91266,1500,2011
Nissan,Note,Automatic,Petrol,152000,1500,2011
Toyota,Land cruiser prado,Automatic,Petrol,39000,2700,2012
Toyota,Land cruiser prado,Automatic,Diesel,130000,3000,2007
Nissan,Serena,Automatic,Petrol,62000,1800,2013
Volkswagen,Jetta,Automatic,Petrol,50000,1400,2013
Toyota,Vanguard,Automatic,Petrol,172000,2400,2008
Toyota,Vanguard,Automatic,Petrol,73297,2400,2013
Toyota,Premio,Automatic,Petrol,150000,1800,2008
Toyota,Premio,Automatic,Petrol,126000,1800,2013
Toyota,Premio,Automatic,Petrol,150000,1800,2008
Toyota,Hilux,Manual,Diesel,127000,3000,2007
Toyota,Hilux,Manual,Diesel,202000,2500,2006
Toyota,Probox,Automatic,Petrol,150000,1500,2014
Toyota,Porte,Automatic,Petrol,119000,1320,2013
Mercedes-benz,C200,Automatic,Petrol,66856,1800,2013
Nissan,Atlas,Manual,Petrol,125678,3000,2014
Subaru,Outback,Automatic,Petrol,100000,2500,2011
Volkswagen,Touran,Automatic,Petrol,84000,1400,2013
Volkswagen,Touran,Automatic,Petrol,75000,1400,2011
Toyota,Vanguard,Automatic,Petrol,87000,2400,2013
Toyota,Vanguard,Automatic,Petrol,85000,2400,2012
Toyota,Vanguard,Automatic,Petrol,101000,2400,2009
Toyota,Vanguard,Automatic,Petrol,122143,2390,2008
Toyota,Vanguard,Automatic,Petrol,176000,2400,2008
Toyota,Vanguard,Automatic,Petrol,101000,2400,2009
Volkswagen,Golf,Automatic,Petrol,84000,1400,2014
Volkswagen,Golf,Automatic,Petrol,84000,1400,2013
Volkswagen,Golf,Automatic,Petrol,105600,1400,2014
Volkswagen,Golf,Automatic,Petrol,49000,1400,2011
Toyota,Axio,Automatic,Petrol,87936,1500,2013
Toyota,Axio,Automatic,Petrol,87000,1500,2013
Toyota,Axio,Automatic,Petrol,114000,1300,2013
Toyota,Axio,Automatic,Petrol,114000,1300,2013
Toyota,Ractis,Automatic,Petrol,72200,1500,2014
Nissan,Note,Automatic,Petrol,87000,1200,2013
Nissan,Note,Automatic,Petrol,135000,1300,2013
Nissan,Note,Automatic,Petrol,101000,1500,2014
Subaru,Impreza,Automatic,Petrol,87000,1600,2013
Toyota,Prius,Automatic,Petrol,136000,1800,2013
Mitsubishi,Canter,Manual,Diesel,180000,3000,2013
Mitsubishi,Canter,Manual,Diesel,166000,3000,2013
Mercedes-benz,C180,Manual,Petrol,72000,1600,2009
Toyota,Auris,Automatic,Petrol,87000,1500,2013
Toyota,Allion,Automatic,Petrol,60000,1490,2013
Subaru,Legacy,Automatic,Petrol,87000,2450,2015
Subaru,Legacy,Automatic,Petrol,87000,2500,2013
Subaru,Legacy,Automatic,Petrol,134000,2500,2013
Toyota,Wish,Automatic,Petrol,69000,1800,2013
Mazda,Demio,Automatic,Petrol,84000,1300,2014
Mazda,Demio,Automatic,Petrol,130603,1340,2012
Mazda,Demio,Automatic,Petrol,85000,1300,2014
Mazda,Demio,Automatic,Petrol,85000,1300,2014
Suzuki,Swift,Automatic,Petrol,87000,1300,2013
Suzuki,Swift,Automatic,Petrol,127000,1200,2013
Suzuki,Swift,Automatic,Petrol,68000,1200,2014
Suzuki,Swift,Automatic,Petrol,82000,1240,2014
Toyota,Hilux,Manual,Diesel,100000,2500,2013
Toyota,Hilux,Manual,Diesel,85000,2500,2014
Toyota,Land cruiser prado,Automatic,Petrol,136000,3000,2006
Toyota,Land cruiser prado,Automatic,Petrol,71000,2700,2010
Toyota,Land cruiser prado,Automatic,Petrol,255140,2982,2007
Toyota,Probox,Manual,Petrol,78000,1300,2013
Toyota,Probox,Automatic,Petrol,163000,1500,2012
Toyota,Vitz,Automatic,Petrol,70000,1000,2013
Toyota,Vitz,Automatic,Petrol,84000,1300,2012
Toyota,Vitz,Automatic,Petrol,62000,1000,2014
Toyota,Passo,Automatic,Petrol,61000,1000,2013
Toyota,Passo,Automatic,Petrol,111000,990,2012
Toyota,Passo,Automatic,Petrol,127000,1000,2012
Land rover,Defender-110,Manual,Diesel,190000,2500,1999
Toyota,Vellfire,Automatic,Petrol,98000,2400,2013
Nissan,March,Automatic,Petrol,78000,1300,2013
Suzuki,Every,Automatic,Petrol,99000,650,2013
Mazda,Axela,Automatic,Petrol,67000,1500,2013
Honda,Fit,Automatic,Petrol,116000,1300,2013
Honda,Fit,Automatic,Petrol,116000,1300,2013
Mercedes-benz,E250,Automatic,Petrol,45600,2143,2012
Mercedes-benz,E250,Automatic,Petrol,94000,1800,2012
Mercedes-benz,E250,Automatic,Petrol,107600,1800,2012
Mercedes-benz,E250,Automatic,Petrol,61000,1800,2013
Mercedes-benz,E250,Automatic,Petrol,83000,3500,2012
Mercedes-benz,E250,Automatic,Petrol,83000,3500,2013
Toyota,Rav4,Automatic,Petrol,53000,2400,2012
Toyota,Rav4,Automatic,Petrol,126000,2400,2008
Toyota,Harrier,Automatic,Petrol,87000,2700,2015
Toyota,Harrier,Automatic,Petrol,87000,2700,2015
Nissan,Skyline,Automatic,Petrol,75985,2490,2010
Toyota,Hiace,Automatic,Diesel,97000,2000,2014
Subaru,Outback,Automatic,Petrol,150000,2500,2006
Toyota,Ist,Automatic,Petrol,166000,1300,2006
Nissan,Nv200,Automatic,Petrol,100000,1600,2012
Honda,Cr-v,Automatic,Petrol,110000,2400,2008
Honda,Cr-v,Automatic,Petrol,110000,2400,2008
Honda,Cr-v,Automatic,Petrol,191000,2400,2006
Honda,Cr-v,Automatic,Petrol,98000,2400,2008
Mitsubishi,Rvr,Automatic,Petrol,70000,1800,2011
Honda,Insight,Automatic,Petrol,104666,1300,2011
Nissan,X-trail,Automatic,Petrol,87000,2000,2003
Nissan,X-trail,Automatic,Petrol,126000,2000,2010
Mitsubishi,Outlander,Automatic,Petrol,190000,2350,2008
Mitsubishi,Galant,Automatic,Petrol,89000,1800,2013
Mitsubishi,Galant,Automatic,Petrol,130000,1800,2013
Toyota,Fielder,Automatic,Petrol,82000,1500,2011
Toyota,Fielder,Automatic,Petrol,66000,1500,2012
Suzuki,Escudo,Automatic,Petrol,84000,2400,2013
Volkswagen,Tiguan,Automatic,Petrol,86000,2000,2013
Volkswagen,Up,Automatic,Petrol,60000,1000,2013
Toyota,Land cruiser,Automatic,Petrol,188900,3000,1999
Nissan,Sylphy,Automatic,Petrol,97000,1800,2013
Nissan,Dualis,Automatic,Petrol,115000,2000,2008
Nissan,Dualis,Automatic,Petrol,80000,2000,2014
Nissan,Dualis,Automatic,Petrol,80000,2000,2013
Toyota,Porte,Automatic,Petrol,19968,1300,2010
Toyota,Porte,Automatic,Petrol,88000,1320,2013
Toyota,Porte,Automatic,Petrol,88000,1320,2013
Nissan,Bluebird,Automatic,Petrol,110651,1500,2009
Toyota,Succeed,Automatic,Petrol,78000,1500,2015
Mercedes-benz,E350,Automatic,Petrol,83000,3500,2013
Mercedes-benz,E350,Automatic,Petrol,83000,3500,2013
Toyota,Crown,Automatic,Petrol,82000,2400,2012
Mitsubishi,Galant,Automatic,Petrol,37000,1800,2014
Mitsubishi,Galant,Automatic,Petrol,37000,1800,2014
Mitsubishi,Galant,Automatic,Petrol,37000,1800,2014
Nissan,X-trail,Automatic,Petrol,84000,2000,2014
Nissan,X-trail,Automatic,Petrol,84000,2000,2014
Nissan,X-trail,Automatic,Petrol,84000,2000,2014
Nissan,X-trail,Automatic,Petrol,84000,2000,2014
Nissan,X-trail,Automatic,Petrol,84000,2000,2014
Nissan,X-trail,Automatic,Petrol,84000,2000,2014
Nissan,X-trail,Automatic,Petrol,84000,2000,2014
Mazda,Cx-5,Automatic,Petrol,71000,2000,2014
Mazda,Cx-5,Automatic,Petrol,71000,2000,2014
Mazda,Cx-5,Automatic,Diesel,71000,2200,2014
Mazda,Cx-5,Automatic,Petrol,71000,2000,2014
Mazda,Cx-5,Automatic,Diesel,71000,2200,2014
Mazda,Cx-5,Automatic,Diesel,71000,2200,2014
Toyota,Harrier,Automatic,Petrol,71000,2000,2014
Toyota,Harrier,Automatic,Petrol,71000,2000,2014
Toyota,Harrier,Automatic,Petrol,71000,3000,2014
Toyota,Harrier,Automatic,Petrol,71000,2000,2014
Toyota,Harrier,Automatic,Petrol,71000,2400,2014
Toyota,Harrier,Automatic,Petrol,71000,2000,2014
Toyota,Harrier,Automatic,Petrol,71000,2500,2014
Toyota,Harrier,Automatic,Petrol,71000,2000,2014
Toyota,Harrier,Automatic,Petrol,71000,2000,2014
Toyota,Harrier,Automatic,Petrol,71000,2000,2014
Toyota,Harrier,Automatic,Petrol,71000,2300,2014
Toyota,Harrier,Automatic,Petrol,60000,2000,2015
Toyota,Harrier,Automatic,Petrol,60000,3000,2015
Subaru,Outback,Automatic,Petrol,74000,2500,2015
Subaru,Outback,Automatic,Petrol,74000,2500,2015
Subaru,Outback,Automatic,Petrol,74000,2500,2015
Mazda,Cx-5,Automatic,Petrol,86603.5,2000,2013
Mazda,Cx-5,Automatic,Petrol,86603.5,2000,2013
Mazda,Cx-5,Automatic,Petrol,86603.5,2000,2013
Mazda,Cx-5,Automatic,Diesel,86603.5,2200,2013
Mazda,Cx-5,Automatic,Diesel,86603.5,2200,2013
Mazda,Cx-5,Automatic,Diesel,86603.5,2200,2013
Mazda,Cx-5,Automatic,Diesel,86603.5,2200,2013
Mazda,Cx-5,Automatic,Diesel,86603.5,2200,2013
Mazda,Cx-5,Automatic,Diesel,86603.5,2200,2013
Mazda,Cx-5,Automatic,Diesel,86603.5,2300,2013
Mazda,Cx-5,Automatic,Diesel,86603.5,2200,2013
Mazda,Cx-5,Automatic,Diesel,86603.5,2200,2013
Mazda,Cx-5,Automatic,Petrol,86603.5,2000,2013
Mazda,Cx-5,Automatic,Petrol,86603.5,2000,2013
Mazda,Cx-5,Automatic,Diesel,86603.5,2000,2013
Mazda,Cx-5,Automatic,Petrol,86603.5,2000,2013
Mazda,Cx-5,Automatic,Diesel,86603.5,2200,2013
Mazda,Cx-5,Automatic,Diesel,86603.5,2100,2013
Mazda,Cx-5,Automatic,Diesel,86603.5,2000,2013
Mazda,Cx-5,Automatic,Diesel,86603.5,2000,2013
Mazda,Cx-5,Automatic,Diesel,86603.5,2000,2013
Toyota,Probox,Automatic,Petrol,93500,1300,2011
Toyota,Hilux,Automatic,Diesel,85766,3000,2014
Toyota,Hilux,Automatic,Diesel,85766,3000,2014
Toyota,Hilux,Manual,Diesel,85766,2500,2014
Toyota,Hilux,Manual,Diesel,85766,2500,2014
Toyota,Hilux,Manual,Diesel,85766,3000,2014
Toyota,Hilux,Manual,Diesel,85766,3000,2014
Toyota,Hilux,Automatic,Diesel,85766,3000,2014
Toyota,Hilux,Automatic,Diesel,85766,3000,2014
Toyota,Hilux,Manual,Diesel,85766,3000,2014
Toyota,Hilux,Manual,Diesel,85766,2500,2014
Nissan,X-trail,Automatic,Petrol,89500,2000,2013
Nissan,X-trail,Automatic,Diesel,89500,2000,2013
Nissan,X-trail,Automatic,Petrol,89500,2000,2013
Nissan,X-trail,Manual,Diesel,89500,2000,2013
Nissan,X-trail,Automatic,Petrol,89500,2000,2013
Nissan,X-trail,Automatic,Petrol,89500,2000,2013
Nissan,X-trail,Automatic,Petrol,89500,2000,2013
Nissan,X-trail,Automatic,Petrol,89500,2000,2013
Nissan,X-trail,Automatic,Petrol,89500,2000,2013
Nissan,X-trail,Automatic,Petrol,89500,2000,2013
Nissan,X-trail,Automatic,Petrol,89500,2000,2013
Nissan,Dualis,Automatic,Petrol,83926.5,2000,2012
Nissan,Dualis,Automatic,Petrol,83926.5,1800,2012
Nissan,Dualis,Automatic,Petrol,83926.5,1800,2012
Toyota,Hiace,Automatic,Diesel,112000,2980,2013
Toyota,Hiace,Manual,Diesel,112000,2500,2013
Toyota,Hiace,Automatic,Diesel,112000,3000,2013
Toyota,Hiace,Automatic,Petrol,112000,2980,2013
Toyota,Hiace,Automatic,Diesel,112000,2500,2013
Toyota,Hiace,Manual,Diesel,112000,3000,2013
Toyota,Hiace,Automatic,Diesel,112000,2980,2013
Toyota,Hiace,Automatic,Diesel,112000,3000,2013
Toyota,Hiace,Automatic,Petrol,112000,1990,2013
Toyota,Hiace,Automatic,Petrol,112000,2000,2013
Toyota,Hiace,Automatic,Diesel,112000,3000,2013
Toyota,Hiace,Automatic,Diesel,112000,3000,2013
Toyota,Hiace,Automatic,Petrol,112000,2700,2013
Toyota,Hiace,Automatic,Petrol,112000,2000,2013
Toyota,Hiace,Automatic,Petrol,112000,2000,2013
Toyota,Hiace,Automatic,Petrol,112000,2000,2013
Toyota,Hiace,Automatic,Diesel,112000,3000,2013
Toyota,Hiace,Automatic,Diesel,112000,3000,2013
Toyota,Hiace,Manual,Diesel,112000,3000,2013
Toyota,Hiace,Automatic,Diesel,112000,3000,2013
Toyota,Hiace,Automatic,Diesel,112000,2700,2013
Toyota,Hiace,Manual,Diesel,112000,2500,2013
Toyota,Hiace,Automatic,Diesel,112000,3000,2013
Toyota,Hiace,Automatic,Diesel,112000,3000,2013
Toyota,Hiace,Automatic,Petrol,112000,3000,2013
Toyota,Hiace,Automatic,Diesel,112000,3000,2013
Toyota,Hiace,Automatic,Petrol,112000,3000,2013
Toyota,Hiace,Automatic,Diesel,112000,3000,2013
Bmw,116i,Automatic,Petrol,60000,2000,2013
Toyota,Vitz,Automatic,Petrol,83000,1300,2012
Toyota,Vitz,Manual,Petrol,83000,1500,2012
Toyota,Vitz,Automatic,Petrol,83000,1000,2012
Toyota,Vitz,Automatic,Petrol,83000,1000,2012
Toyota,Vitz,Automatic,Petrol,83000,1000,2012
Toyota,Vitz,Automatic,Petrol,83000,1300,2012
Toyota,Vitz,Automatic,Petrol,83000,1300,2012
Toyota,Vitz,Automatic,Petrol,83000,1000,2012
Toyota,Vitz,Automatic,Petrol,83000,1000,2012
Toyota,Land cruiser prado,Automatic,Petrol,60500,2700,2013
Toyota,Land cruiser prado,Automatic,Diesel,60500,2700,2013
Toyota,Vitz,Automatic,Petrol,75000,1500,2013
Toyota,Vitz,Automatic,Petrol,75000,1500,2013
Toyota,Vitz,Automatic,Petrol,75000,1300,2013
Toyota,Vitz,Manual,Petrol,75000,1500,2013
Toyota,Vitz,Automatic,Petrol,75000,1300,2013
Toyota,Vitz,Automatic,Petrol,75000,1300,2013
Toyota,Vitz,Automatic,Petrol,75000,1300,2013
Toyota,Vitz,Automatic,Petrol,75000,1330,2013
Toyota,Vitz,Automatic,Petrol,75000,1300,2013
Toyota,Vitz,Automatic,Petrol,75000,1000,2013
Toyota,Vitz,Automatic,Petrol,75000,1300,2013
Toyota,Vitz,Automatic,Petrol,75000,1300,2013
Toyota,Vitz,Automatic,Petrol,75000,1300,2013
Toyota,Vitz,Automatic,Petrol,75000,1300,2013
Toyota,Vitz,Automatic,Petrol,75000,1000,2013
Toyota,Vitz,Automatic,Petrol,75000,1300,2013
Toyota,Vitz,Automatic,Petrol,75000,1000,2013
Toyota,Vitz,Automatic,Petrol,75000,1300,2013
Toyota,Vitz,Automatic,Petrol,75000,1300,2013
Toyota,Vitz,Automatic,Petrol,75000,1000,2013
Toyota,Vitz,Automatic,Petrol,75000,1000,2013
Toyota,Vitz,Automatic,Diesel,75000,1300,2013
Toyota,Hilux,Automatic,Diesel,81000,3000,2013
Toyota,Hilux,Manual,Diesel,81000,2500,2013
Toyota,Hilux,Manual,Diesel,81000,2500,2013
Toyota,Hilux,Automatic,Petrol,81000,2700,2013
Toyota,Hilux,Automatic,Diesel,81000,3000,2013
